axis_id,axis_description,side,side_name,concept_label,opposite_label,pair_id,pair_split,template_id,template_split,split,icd_code,icd_description,ccs_string,prompt
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0005_8b2fee0ebf,train,1,train,train,E10.65,Type 1 diabetes mellitus with hyperglycemia,Diabetes mellitus with complications,Clinical coding note: ICD E10.65 is described as Type 1 diabetes mellitus with hyperglycemia. The contrastive medical concept is
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0005_8b2fee0ebf,train,2,train,train,E10.65,Type 1 diabetes mellitus with hyperglycemia,Diabetes mellitus with complications,Medical ontology entry: Type 1 diabetes mellitus with hyperglycemia (E10.65). The best concept label is
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0005_8b2fee0ebf,train,3,train,train,E10.65,Type 1 diabetes mellitus with hyperglycemia,Diabetes mellitus with complications,A clinician reviews the diagnosis 'Type 1 diabetes mellitus with hyperglycemia' with ICD code E10.65. This diagnosis belongs to the concept
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0005_8b2fee0ebf,train,4,train,train,E10.65,Type 1 diabetes mellitus with hyperglycemia,Diabetes mellitus with complications,"In a diagnostic terminology table, E10.65 means Type 1 diabetes mellitus with hyperglycemia. The relevant concept category is"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0005_8b2fee0ebf,train,5,train,train,E10.65,Type 1 diabetes mellitus with hyperglycemia,Diabetes mellitus with complications,Coding audit: diagnosis=E10.65; description=Type 1 diabetes mellitus with hyperglycemia. Assign the medical concept label:
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0005_8b2fee0ebf,train,6,train,train,E10.65,Type 1 diabetes mellitus with hyperglycemia,Diabetes mellitus with complications,EHR problem list item: Type 1 diabetes mellitus with hyperglycemia. The high-level concept represented by this item is
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0005_8b2fee0ebf,train,7,train,train,E10.65,Type 1 diabetes mellitus with hyperglycemia,Diabetes mellitus with complications,"For ICD concept E10.65, 'Type 1 diabetes mellitus with hyperglycemia', the contrastive label should be"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0005_8b2fee0ebf,train,8,test,calibration,E10.65,Type 1 diabetes mellitus with hyperglycemia,Diabetes mellitus with complications,"The diagnosis text is 'Type 1 diabetes mellitus with hyperglycemia'. In this experiment, its medical concept side is"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0005_8b2fee0ebf,train,9,test,calibration,E10.65,Type 1 diabetes mellitus with hyperglycemia,Diabetes mellitus with complications,Medical concept extraction task. Input diagnosis: Type 1 diabetes mellitus with hyperglycemia. Output concept:
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0005_8b2fee0ebf,train,10,test,calibration,E10.65,Type 1 diabetes mellitus with hyperglycemia,Diabetes mellitus with complications,"Given the ICD description Type 1 diabetes mellitus with hyperglycemia and code E10.65, classify the concept as"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0005_8b2fee0ebf,train,1,train,train,E11.65,Type 2 diabetes mellitus with hyperglycemia,Diabetes mellitus with complications,Clinical coding note: ICD E11.65 is described as Type 2 diabetes mellitus with hyperglycemia. The contrastive medical concept is
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0005_8b2fee0ebf,train,2,train,train,E11.65,Type 2 diabetes mellitus with hyperglycemia,Diabetes mellitus with complications,Medical ontology entry: Type 2 diabetes mellitus with hyperglycemia (E11.65). The best concept label is
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0005_8b2fee0ebf,train,3,train,train,E11.65,Type 2 diabetes mellitus with hyperglycemia,Diabetes mellitus with complications,A clinician reviews the diagnosis 'Type 2 diabetes mellitus with hyperglycemia' with ICD code E11.65. This diagnosis belongs to the concept
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0005_8b2fee0ebf,train,4,train,train,E11.65,Type 2 diabetes mellitus with hyperglycemia,Diabetes mellitus with complications,"In a diagnostic terminology table, E11.65 means Type 2 diabetes mellitus with hyperglycemia. The relevant concept category is"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0005_8b2fee0ebf,train,5,train,train,E11.65,Type 2 diabetes mellitus with hyperglycemia,Diabetes mellitus with complications,Coding audit: diagnosis=E11.65; description=Type 2 diabetes mellitus with hyperglycemia. Assign the medical concept label:
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0005_8b2fee0ebf,train,6,train,train,E11.65,Type 2 diabetes mellitus with hyperglycemia,Diabetes mellitus with complications,EHR problem list item: Type 2 diabetes mellitus with hyperglycemia. The high-level concept represented by this item is
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0005_8b2fee0ebf,train,7,train,train,E11.65,Type 2 diabetes mellitus with hyperglycemia,Diabetes mellitus with complications,"For ICD concept E11.65, 'Type 2 diabetes mellitus with hyperglycemia', the contrastive label should be"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0005_8b2fee0ebf,train,8,test,calibration,E11.65,Type 2 diabetes mellitus with hyperglycemia,Diabetes mellitus with complications,"The diagnosis text is 'Type 2 diabetes mellitus with hyperglycemia'. In this experiment, its medical concept side is"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0005_8b2fee0ebf,train,9,test,calibration,E11.65,Type 2 diabetes mellitus with hyperglycemia,Diabetes mellitus with complications,Medical concept extraction task. Input diagnosis: Type 2 diabetes mellitus with hyperglycemia. Output concept:
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0005_8b2fee0ebf,train,10,test,calibration,E11.65,Type 2 diabetes mellitus with hyperglycemia,Diabetes mellitus with complications,"Given the ICD description Type 2 diabetes mellitus with hyperglycemia and code E11.65, classify the concept as"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0006_d790cc3c4c,train,1,train,train,E10.622,Type 1 diabetes mellitus with other skin ulcer,Diabetes mellitus with complications,Clinical coding note: ICD E10.622 is described as Type 1 diabetes mellitus with other skin ulcer. The contrastive medical concept is
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0006_d790cc3c4c,train,2,train,train,E10.622,Type 1 diabetes mellitus with other skin ulcer,Diabetes mellitus with complications,Medical ontology entry: Type 1 diabetes mellitus with other skin ulcer (E10.622). The best concept label is
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0006_d790cc3c4c,train,3,train,train,E10.622,Type 1 diabetes mellitus with other skin ulcer,Diabetes mellitus with complications,A clinician reviews the diagnosis 'Type 1 diabetes mellitus with other skin ulcer' with ICD code E10.622. This diagnosis belongs to the concept
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0006_d790cc3c4c,train,4,train,train,E10.622,Type 1 diabetes mellitus with other skin ulcer,Diabetes mellitus with complications,"In a diagnostic terminology table, E10.622 means Type 1 diabetes mellitus with other skin ulcer. The relevant concept category is"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0006_d790cc3c4c,train,5,train,train,E10.622,Type 1 diabetes mellitus with other skin ulcer,Diabetes mellitus with complications,Coding audit: diagnosis=E10.622; description=Type 1 diabetes mellitus with other skin ulcer. Assign the medical concept label:
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0006_d790cc3c4c,train,6,train,train,E10.622,Type 1 diabetes mellitus with other skin ulcer,Diabetes mellitus with complications,EHR problem list item: Type 1 diabetes mellitus with other skin ulcer. The high-level concept represented by this item is
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0006_d790cc3c4c,train,7,train,train,E10.622,Type 1 diabetes mellitus with other skin ulcer,Diabetes mellitus with complications,"For ICD concept E10.622, 'Type 1 diabetes mellitus with other skin ulcer', the contrastive label should be"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0006_d790cc3c4c,train,8,test,calibration,E10.622,Type 1 diabetes mellitus with other skin ulcer,Diabetes mellitus with complications,"The diagnosis text is 'Type 1 diabetes mellitus with other skin ulcer'. In this experiment, its medical concept side is"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0006_d790cc3c4c,train,9,test,calibration,E10.622,Type 1 diabetes mellitus with other skin ulcer,Diabetes mellitus with complications,Medical concept extraction task. Input diagnosis: Type 1 diabetes mellitus with other skin ulcer. Output concept:
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0006_d790cc3c4c,train,10,test,calibration,E10.622,Type 1 diabetes mellitus with other skin ulcer,Diabetes mellitus with complications,"Given the ICD description Type 1 diabetes mellitus with other skin ulcer and code E10.622, classify the concept as"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0006_d790cc3c4c,train,1,train,train,E11.622,Type 2 diabetes mellitus with other skin ulcer,Diabetes mellitus with complications,Clinical coding note: ICD E11.622 is described as Type 2 diabetes mellitus with other skin ulcer. The contrastive medical concept is
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0006_d790cc3c4c,train,2,train,train,E11.622,Type 2 diabetes mellitus with other skin ulcer,Diabetes mellitus with complications,Medical ontology entry: Type 2 diabetes mellitus with other skin ulcer (E11.622). The best concept label is
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0006_d790cc3c4c,train,3,train,train,E11.622,Type 2 diabetes mellitus with other skin ulcer,Diabetes mellitus with complications,A clinician reviews the diagnosis 'Type 2 diabetes mellitus with other skin ulcer' with ICD code E11.622. This diagnosis belongs to the concept
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0006_d790cc3c4c,train,4,train,train,E11.622,Type 2 diabetes mellitus with other skin ulcer,Diabetes mellitus with complications,"In a diagnostic terminology table, E11.622 means Type 2 diabetes mellitus with other skin ulcer. The relevant concept category is"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0006_d790cc3c4c,train,5,train,train,E11.622,Type 2 diabetes mellitus with other skin ulcer,Diabetes mellitus with complications,Coding audit: diagnosis=E11.622; description=Type 2 diabetes mellitus with other skin ulcer. Assign the medical concept label:
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0006_d790cc3c4c,train,6,train,train,E11.622,Type 2 diabetes mellitus with other skin ulcer,Diabetes mellitus with complications,EHR problem list item: Type 2 diabetes mellitus with other skin ulcer. The high-level concept represented by this item is
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0006_d790cc3c4c,train,7,train,train,E11.622,Type 2 diabetes mellitus with other skin ulcer,Diabetes mellitus with complications,"For ICD concept E11.622, 'Type 2 diabetes mellitus with other skin ulcer', the contrastive label should be"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0006_d790cc3c4c,train,8,test,calibration,E11.622,Type 2 diabetes mellitus with other skin ulcer,Diabetes mellitus with complications,"The diagnosis text is 'Type 2 diabetes mellitus with other skin ulcer'. In this experiment, its medical concept side is"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0006_d790cc3c4c,train,9,test,calibration,E11.622,Type 2 diabetes mellitus with other skin ulcer,Diabetes mellitus with complications,Medical concept extraction task. Input diagnosis: Type 2 diabetes mellitus with other skin ulcer. Output concept:
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0006_d790cc3c4c,train,10,test,calibration,E11.622,Type 2 diabetes mellitus with other skin ulcer,Diabetes mellitus with complications,"Given the ICD description Type 2 diabetes mellitus with other skin ulcer and code E11.622, classify the concept as"
