axis_id,pair_id,template_id,split,side,projection,predicted_side,correct,prompt
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0012_bda827b228,4,train,positive,-1291.438232421875,positive,1,"In a diagnostic terminology table, 745.9 means Unspecified defect of septal closure. The relevant concept category is"
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0012_bda827b228,5,train,positive,-812.6444091796875,positive,1,Coding audit: diagnosis=745.9; description=Unspecified defect of septal closure. Assign the medical concept label:
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0012_bda827b228,6,train,positive,-319.8721923828125,positive,1,EHR problem list item: Unspecified defect of septal closure. The high-level concept represented by this item is
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0012_bda827b228,7,train,positive,-2227.508544921875,negative,0,"For ICD concept 745.9, 'Unspecified defect of septal closure', the contrastive label should be"
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0012_bda827b228,1,train,negative,-4404.099609375,negative,1,Clinical coding note: ICD 759.5 is described as Tuberous sclerosis. The contrastive medical concept is
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0012_bda827b228,2,train,negative,-3071.98291015625,negative,1,Medical ontology entry: Tuberous sclerosis (759.5). The best concept label is
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0012_bda827b228,3,train,negative,-2519.562255859375,negative,1,A clinician reviews the diagnosis 'Tuberous sclerosis' with ICD code 759.5. This diagnosis belongs to the concept
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0012_bda827b228,4,train,negative,-3327.19140625,negative,1,"In a diagnostic terminology table, 759.5 means Tuberous sclerosis. The relevant concept category is"
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0012_bda827b228,5,train,negative,-3151.840087890625,negative,1,Coding audit: diagnosis=759.5; description=Tuberous sclerosis. Assign the medical concept label:
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0012_bda827b228,6,train,negative,-3104.825927734375,negative,1,EHR problem list item: Tuberous sclerosis. The high-level concept represented by this item is
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0012_bda827b228,7,train,negative,-2639.770263671875,negative,1,"For ICD concept 759.5, 'Tuberous sclerosis', the contrastive label should be"
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0013_c08c74d49e,1,train,positive,1646.1890869140625,positive,1,Clinical coding note: ICD 746.9 is described as Unspecified congenital anomaly of heart. The contrastive medical concept is
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0013_c08c74d49e,2,train,positive,-2155.77392578125,negative,0,Medical ontology entry: Unspecified congenital anomaly of heart (746.9). The best concept label is
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0013_c08c74d49e,3,train,positive,-2452.026123046875,negative,0,A clinician reviews the diagnosis 'Unspecified congenital anomaly of heart' with ICD code 746.9. This diagnosis belongs to the concept
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0013_c08c74d49e,4,train,positive,-613.5977172851562,positive,1,"In a diagnostic terminology table, 746.9 means Unspecified congenital anomaly of heart. The relevant concept category is"
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0013_c08c74d49e,5,train,positive,-180.134765625,positive,1,Coding audit: diagnosis=746.9; description=Unspecified congenital anomaly of heart. Assign the medical concept label:
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0013_c08c74d49e,6,train,positive,22.5540771484375,positive,1,EHR problem list item: Unspecified congenital anomaly of heart. The high-level concept represented by this item is
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0013_c08c74d49e,7,train,positive,-2366.80029296875,negative,0,"For ICD concept 746.9, 'Unspecified congenital anomaly of heart', the contrastive label should be"
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0013_c08c74d49e,1,train,negative,-5197.28662109375,negative,1,Clinical coding note: ICD 758.6 is described as Gonadal dysgenesis. The contrastive medical concept is
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0013_c08c74d49e,2,train,negative,-4151.11865234375,negative,1,Medical ontology entry: Gonadal dysgenesis (758.6). The best concept label is
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0013_c08c74d49e,3,train,negative,-2752.23974609375,negative,1,A clinician reviews the diagnosis 'Gonadal dysgenesis' with ICD code 758.6. This diagnosis belongs to the concept
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0013_c08c74d49e,4,train,negative,-4224.48095703125,negative,1,"In a diagnostic terminology table, 758.6 means Gonadal dysgenesis. The relevant concept category is"
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0013_c08c74d49e,5,train,negative,-3993.55078125,negative,1,Coding audit: diagnosis=758.6; description=Gonadal dysgenesis. Assign the medical concept label:
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0013_c08c74d49e,6,train,negative,-4728.31103515625,negative,1,EHR problem list item: Gonadal dysgenesis. The high-level concept represented by this item is
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0013_c08c74d49e,7,train,negative,-2647.315185546875,negative,1,"For ICD concept 758.6, 'Gonadal dysgenesis', the contrastive label should be"
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0014_cef59fefe3,1,train,positive,2814.568359375,positive,1,Clinical coding note: ICD 746.4 is described as Congenital insufficiency of aortic valve. The contrastive medical concept is
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0014_cef59fefe3,2,train,positive,536.863037109375,positive,1,Medical ontology entry: Congenital insufficiency of aortic valve (746.4). The best concept label is
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0014_cef59fefe3,3,train,positive,-2342.9013671875,negative,0,A clinician reviews the diagnosis 'Congenital insufficiency of aortic valve' with ICD code 746.4. This diagnosis belongs to the concept
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0014_cef59fefe3,4,train,positive,988.9737548828125,positive,1,"In a diagnostic terminology table, 746.4 means Congenital insufficiency of aortic valve. The relevant concept category is"
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0014_cef59fefe3,5,train,positive,667.2049560546875,positive,1,Coding audit: diagnosis=746.4; description=Congenital insufficiency of aortic valve. Assign the medical concept label:
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0014_cef59fefe3,6,train,positive,1223.0299072265625,positive,1,EHR problem list item: Congenital insufficiency of aortic valve. The high-level concept represented by this item is
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0014_cef59fefe3,7,train,positive,-1333.3819580078125,positive,1,"For ICD concept 746.4, 'Congenital insufficiency of aortic valve', the contrastive label should be"
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0014_cef59fefe3,1,train,negative,-5236.1376953125,negative,1,Clinical coding note: ICD 757.1 is described as Ichthyosis congenita. The contrastive medical concept is
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0014_cef59fefe3,2,train,negative,-4024.904541015625,negative,1,Medical ontology entry: Ichthyosis congenita (757.1). The best concept label is
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0014_cef59fefe3,3,train,negative,-2490.867431640625,negative,1,A clinician reviews the diagnosis 'Ichthyosis congenita' with ICD code 757.1. This diagnosis belongs to the concept
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0014_cef59fefe3,4,train,negative,-4266.96435546875,negative,1,"In a diagnostic terminology table, 757.1 means Ichthyosis congenita. The relevant concept category is"
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0014_cef59fefe3,5,train,negative,-3877.614013671875,negative,1,Coding audit: diagnosis=757.1; description=Ichthyosis congenita. Assign the medical concept label:
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0014_cef59fefe3,6,train,negative,-4609.1220703125,negative,1,EHR problem list item: Ichthyosis congenita. The high-level concept represented by this item is
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0014_cef59fefe3,7,train,negative,-2882.34423828125,negative,1,"For ICD concept 757.1, 'Ichthyosis congenita', the contrastive label should be"
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0015_199faa6411,1,train,positive,1050.787353515625,positive,1,Clinical coding note: ICD 747.5 is described as Absence or hypoplasia of umbilical artery. The contrastive medical concept is
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0015_199faa6411,2,train,positive,-1665.7889404296875,positive,1,Medical ontology entry: Absence or hypoplasia of umbilical artery (747.5). The best concept label is
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0015_199faa6411,3,train,positive,-2506.104248046875,negative,0,A clinician reviews the diagnosis 'Absence or hypoplasia of umbilical artery' with ICD code 747.5. This diagnosis belongs to the concept
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0015_199faa6411,4,train,positive,-1500.32958984375,positive,1,"In a diagnostic terminology table, 747.5 means Absence or hypoplasia of umbilical artery. The relevant concept category is"
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0015_199faa6411,5,train,positive,-789.3173217773438,positive,1,Coding audit: diagnosis=747.5; description=Absence or hypoplasia of umbilical artery. Assign the medical concept label:
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0015_199faa6411,6,train,positive,-1741.68212890625,positive,1,EHR problem list item: Absence or hypoplasia of umbilical artery. The high-level concept represented by this item is
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0015_199faa6411,7,train,positive,-1903.80419921875,negative,0,"For ICD concept 747.5, 'Absence or hypoplasia of umbilical artery', the contrastive label should be"
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0015_199faa6411,1,train,negative,-5619.72509765625,negative,1,Clinical coding note: ICD 758.7 is described as Klinefelters syndrome. The contrastive medical concept is
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0015_199faa6411,2,train,negative,-5049.240234375,negative,1,Medical ontology entry: Klinefelters syndrome (758.7). The best concept label is
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0015_199faa6411,3,train,negative,-2540.604248046875,negative,1,A clinician reviews the diagnosis 'Klinefelters syndrome' with ICD code 758.7. This diagnosis belongs to the concept
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0015_199faa6411,4,train,negative,-4783.6162109375,negative,1,"In a diagnostic terminology table, 758.7 means Klinefelters syndrome. The relevant concept category is"
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0015_199faa6411,5,train,negative,-4387.3115234375,negative,1,Coding audit: diagnosis=758.7; description=Klinefelters syndrome. Assign the medical concept label:
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0015_199faa6411,6,train,negative,-4737.265625,negative,1,EHR problem list item: Klinefelters syndrome. The high-level concept represented by this item is
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0015_199faa6411,7,train,negative,-2560.210693359375,negative,1,"For ICD concept 758.7, 'Klinefelters syndrome', the contrastive label should be"
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0016_8865b7c4f4,1,train,positive,2208.994384765625,positive,1,"Clinical coding note: ICD 747.3 is described as Anomalies of pulmonary artery, congenital. The contrastive medical concept is"
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0016_8865b7c4f4,2,train,positive,-1331.583984375,positive,1,"Medical ontology entry: Anomalies of pulmonary artery, congenital (747.3). The best concept label is"
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0016_8865b7c4f4,3,train,positive,-2450.99658203125,negative,0,"A clinician reviews the diagnosis 'Anomalies of pulmonary artery, congenital' with ICD code 747.3. This diagnosis belongs to the concept"
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0016_8865b7c4f4,4,train,positive,376.845458984375,positive,1,"In a diagnostic terminology table, 747.3 means Anomalies of pulmonary artery, congenital. The relevant concept category is"
congenital_cardiac_vs_other_congenital_ccs,congenital_cardiac_vs_other_congenital_ccs_0016_8865b7c4f4,5,train,positive,186.67138671875,positive,1,"Coding audit: diagnosis=747.3; description=Anomalies of pulmonary artery, congenital. Assign the medical concept label:"
